ref_area,indicator,source,sex,classif1,classif2,time,obs_value,obs_status,note_indicator,note_source
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_MIGRANTEU,2010,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_MIGRANTNOTEU,2010,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_X,2010,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2010,24052,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_NONMIG,2010,24052,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_MIGRANTEU,2010,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_MIGRANTNOTEU,2010,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_X,2010,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2010,158953,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_NONMIG,2010,158953,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_MIGRANTEU,2010,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_MIGRANTNOTEU,2010,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_X,2010,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2010,120995,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_NONMIG,2010,120995,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_MIGRANTEU,2010,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_MIGRANTNOTEU,2010,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_X,2010,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2010,16469,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_NONMIG,2010,16469,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_MIGRANTEU,2010,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_MIGRANTNOTEU,2010,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_X,2010,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2010,104526,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_NONMIG,2010,104526,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_MIGRANTEU,2010,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_MIGRANTNOTEU,2010,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_X,2010,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2010,62010,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_NONMIG,2010,62010,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_MIGRANTEU,2010,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_MIGRANTNOTEU,2010,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_X,2010,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2010,7583,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_NONMIG,2010,7583,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_MIGRANTEU,2010,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_MIGRANTNOTEU,2010,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_X,2010,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2010,54427,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_NONMIG,2010,54427,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_MIGRANTEU,2010,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_MIGRANTNOTEU,2010,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_X,2010,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2011,170615,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_NONMIG,2011,162799,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_MIGRANTEU,2011,4146,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_MIGRANTNOTEU,2011,2416,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_X,2011,1254,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2011,21840,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_NONMIG,2011,21339,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_MIGRANTEU,2011,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_MIGRANTNOTEU,2011,501,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_X,2011,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2011,148775,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_NONMIG,2011,141460,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_MIGRANTEU,2011,4146,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_MIGRANTNOTEU,2011,1915,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_X,2011,1254,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2011,102563,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_NONMIG,2011,97134,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_MIGRANTEU,2011,2260,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_MIGRANTNOTEU,2011,1915,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_X,2011,1254,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2011,12036,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_NONMIG,2011,12036,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_MIGRANTEU,2011,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_MIGRANTNOTEU,2011,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_X,2011,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2011,90527,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_NONMIG,2011,85098,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_MIGRANTEU,2011,2260,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_MIGRANTNOTEU,2011,1915,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_X,2011,1254,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2011,68052,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_NONMIG,2011,65665,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_MIGRANTEU,2011,1886,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_MIGRANTNOTEU,2011,501,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_X,2011,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2011,9804,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_NONMIG,2011,9303,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_MIGRANTEU,2011,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_MIGRANTNOTEU,2011,501,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_X,2011,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2011,58248,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_NONMIG,2011,56362,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_MIGRANTEU,2011,1886,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_MIGRANTNOTEU,2011,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_X,2011,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2012,165433,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_NONMIG,2012,158107,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_MIGRANTEU,2012,5087,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_MIGRANTNOTEU,2012,2013,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_X,2012,226,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2012,22633,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_NONMIG,2012,22025,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_MIGRANTEU,2012,608,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_MIGRANTNOTEU,2012,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_X,2012,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2012,142800,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_NONMIG,2012,136082,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_MIGRANTEU,2012,4479,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_MIGRANTNOTEU,2012,2013,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_X,2012,226,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2012,113438,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_NONMIG,2012,107121,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_MIGRANTEU,2012,4725,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_MIGRANTNOTEU,2012,1592,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_X,2012,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2012,12493,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_NONMIG,2012,11885,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_MIGRANTEU,2012,608,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_MIGRANTNOTEU,2012,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_X,2012,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2012,100945,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_NONMIG,2012,95236,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_MIGRANTEU,2012,4117,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_MIGRANTNOTEU,2012,1592,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_X,2012,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2012,51995,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_NONMIG,2012,50986,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_MIGRANTEU,2012,362,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_MIGRANTNOTEU,2012,421,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_X,2012,226,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2012,10140,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_NONMIG,2012,10140,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_MIGRANTEU,2012,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_MIGRANTNOTEU,2012,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_X,2012,0,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2012,41855,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_NONMIG,2012,40846,,T13:149_T14:155_I3:2920,R1:4005_S9:66
NLD,INJ_NFTL_SEX_INJ_MIG_NB,FA:6342,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_MIGRANTEU,2012,362,,T13:149_T14:155_I3:2920,R1:4005_S9:66
