ref_area,indicator,source,classif1,classif2,time,obs_value,obs_status,note_classif,note_indicator,note_source
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TMP,ECO_ISIC4_O,2017,181,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TMP,ECO_ISIC4_P,2017,146,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TMP,ECO_ISIC4_Q,2017,344,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TMP,ECO_ISIC4_R,2017,47,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TMP,ECO_ISIC4_S,2017,6,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TOTAL,ECO_AGGREGATE_TOTAL,2017,4109,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TMP,ECO_AGGREGATE_TOTAL,2017,4109,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TOTAL,ECO_ISIC4_TOTAL,2018,3765,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TOTAL,ECO_ISIC4_A,2018,232,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TOTAL,ECO_ISIC4_B,2018,814,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TOTAL,ECO_ISIC4_C,2018,1053,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TOTAL,ECO_ISIC4_D,2018,132,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TOTAL,ECO_ISIC4_E,2018,97,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TOTAL,ECO_ISIC4_F,2018,139,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TOTAL,ECO_ISIC4_G,2018,192,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TOTAL,ECO_ISIC4_H,2018,348,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TOTAL,ECO_ISIC4_I,2018,29,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TOTAL,ECO_ISIC4_J,2018,27,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TOTAL,ECO_ISIC4_K,2018,20,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TOTAL,ECO_ISIC4_L,2018,18,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TOTAL,ECO_ISIC4_M,2018,31,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TOTAL,ECO_ISIC4_N,2018,79,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TOTAL,ECO_ISIC4_O,2018,128,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TOTAL,ECO_ISIC4_P,2018,70,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TOTAL,ECO_ISIC4_Q,2018,318,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TOTAL,ECO_ISIC4_R,2018,37,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TOTAL,ECO_ISIC4_S,2018,1,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TMP,ECO_ISIC4_TOTAL,2018,3765,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TMP,ECO_ISIC4_A,2018,232,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TMP,ECO_ISIC4_B,2018,814,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TMP,ECO_ISIC4_C,2018,1053,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TMP,ECO_ISIC4_D,2018,132,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TMP,ECO_ISIC4_E,2018,97,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TMP,ECO_ISIC4_F,2018,139,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TMP,ECO_ISIC4_G,2018,192,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TMP,ECO_ISIC4_H,2018,348,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TMP,ECO_ISIC4_I,2018,29,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TMP,ECO_ISIC4_J,2018,27,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TMP,ECO_ISIC4_K,2018,20,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TMP,ECO_ISIC4_L,2018,18,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TMP,ECO_ISIC4_M,2018,31,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TMP,ECO_ISIC4_N,2018,79,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TMP,ECO_ISIC4_O,2018,128,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TMP,ECO_ISIC4_P,2018,70,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TMP,ECO_ISIC4_Q,2018,318,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TMP,ECO_ISIC4_R,2018,37,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TMP,ECO_ISIC4_S,2018,1,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TOTAL,ECO_AGGREGATE_TOTAL,2018,3765,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TMP,ECO_AGGREGATE_TOTAL,2018,3765,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TOTAL,ECO_ISIC4_TOTAL,2019,3984,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TOTAL,ECO_ISIC4_A,2019,272,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TOTAL,ECO_ISIC4_B,2019,749,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TOTAL,ECO_ISIC4_C,2019,941,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TOTAL,ECO_ISIC4_D,2019,141,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TOTAL,ECO_ISIC4_E,2019,81,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TOTAL,ECO_ISIC4_F,2019,207,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TOTAL,ECO_ISIC4_G,2019,279,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TOTAL,ECO_ISIC4_H,2019,342,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TOTAL,ECO_ISIC4_I,2019,57,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TOTAL,ECO_ISIC4_J,2019,24,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TOTAL,ECO_ISIC4_K,2019,32,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TOTAL,ECO_ISIC4_L,2019,30,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TOTAL,ECO_ISIC4_M,2019,37,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TOTAL,ECO_ISIC4_N,2019,86,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TOTAL,ECO_ISIC4_O,2019,197,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TOTAL,ECO_ISIC4_P,2019,174,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TOTAL,ECO_ISIC4_Q,2019,279,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TOTAL,ECO_ISIC4_R,2019,40,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TOTAL,ECO_ISIC4_S,2019,16,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TMP,ECO_ISIC4_TOTAL,2019,3984,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TMP,ECO_ISIC4_A,2019,272,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TMP,ECO_ISIC4_B,2019,749,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TMP,ECO_ISIC4_C,2019,941,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TMP,ECO_ISIC4_D,2019,141,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TMP,ECO_ISIC4_E,2019,81,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TMP,ECO_ISIC4_F,2019,207,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TMP,ECO_ISIC4_G,2019,279,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TMP,ECO_ISIC4_H,2019,342,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TMP,ECO_ISIC4_I,2019,57,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TMP,ECO_ISIC4_J,2019,24,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TMP,ECO_ISIC4_K,2019,32,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TMP,ECO_ISIC4_L,2019,30,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TMP,ECO_ISIC4_M,2019,37,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TMP,ECO_ISIC4_N,2019,86,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TMP,ECO_ISIC4_O,2019,197,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TMP,ECO_ISIC4_P,2019,174,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TMP,ECO_ISIC4_Q,2019,279,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TMP,ECO_ISIC4_R,2019,40,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TMP,ECO_ISIC4_S,2019,16,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TOTAL,ECO_AGGREGATE_TOTAL,2019,3984,,,T13:149_T14:153,S3:24_S4:34_S9:259
UKR,INJ_NFTL_INJ_ECO_NB,DA:478,INJ_INCAPACITY_TMP,ECO_AGGREGATE_TOTAL,2019,3984,,,T13:149_T14:153,S3:24_S4:34_S9:259
URY,INJ_NFTL_INJ_ECO_NB,FA:6643,INJ_INCAPACITY_TOTAL,ECO_ISIC4_TOTAL,2018,32751,,,,S3:24
URY,INJ_NFTL_INJ_ECO_NB,FA:6643,INJ_INCAPACITY_TOTAL,ECO_AGGREGATE_TOTAL,2018,32751,,,,S3:24
USA,INJ_NFTL_INJ_ECO_NB,DA:458,INJ_INCAPACITY_TOTAL,ECO_ISIC4_TOTAL,2011,1192,,,T13:149_T14:153_I2:1681,S3:24_S7:1570
USA,INJ_NFTL_INJ_ECO_NB,DA:458,INJ_INCAPACITY_TOTAL,ECO_ISIC4_A,2011,16,,,T13:149_T14:153_I2:1681,S3:24_S7:1570
USA,INJ_NFTL_INJ_ECO_NB,DA:458,INJ_INCAPACITY_TOTAL,ECO_ISIC4_B,2011,7,,,T13:149_T14:153_I2:1681,S3:24_S7:1570
USA,INJ_NFTL_INJ_ECO_NB,DA:458,INJ_INCAPACITY_TOTAL,ECO_ISIC4_C,2011,130,,,T13:149_T14:153_I2:1681,S3:24_S7:1570
USA,INJ_NFTL_INJ_ECO_NB,DA:458,INJ_INCAPACITY_TOTAL,ECO_ISIC4_D,2011,6,,,T13:149_T14:153_I2:1681,S3:24_S7:1570
USA,INJ_NFTL_INJ_ECO_NB,DA:458,INJ_INCAPACITY_TOTAL,ECO_ISIC4_E,2011,7,,,T13:149_T14:153_I2:1681,S3:24_S7:1570
USA,INJ_NFTL_INJ_ECO_NB,DA:458,INJ_INCAPACITY_TOTAL,ECO_ISIC4_F,2011,74,,,T13:149_T14:153_I2:1681,S3:24_S7:1570
USA,INJ_NFTL_INJ_ECO_NB,DA:458,INJ_INCAPACITY_TOTAL,ECO_ISIC4_G,2011,185,,,T13:149_T14:153_I2:1681,S3:24_S7:1570
USA,INJ_NFTL_INJ_ECO_NB,DA:458,INJ_INCAPACITY_TOTAL,ECO_ISIC4_H,2011,88,,,T13:149_T14:153_I2:1681,S3:24_S7:1570
USA,INJ_NFTL_INJ_ECO_NB,DA:458,INJ_INCAPACITY_TOTAL,ECO_ISIC4_I,2011,71,,,T13:149_T14:153_I2:1681,S3:24_S7:1570
USA,INJ_NFTL_INJ_ECO_NB,DA:458,INJ_INCAPACITY_TOTAL,ECO_ISIC4_J,2011,14,,,T13:149_T14:153_I2:1681,S3:24_S7:1570
USA,INJ_NFTL_INJ_ECO_NB,DA:458,INJ_INCAPACITY_TOTAL,ECO_ISIC4_K,2011,10,,,T13:149_T14:153_I2:1681,S3:24_S7:1570
USA,INJ_NFTL_INJ_ECO_NB,DA:458,INJ_INCAPACITY_TOTAL,ECO_ISIC4_L,2011,19,,,T13:149_T14:153_I2:1681,S3:24_S7:1570
USA,INJ_NFTL_INJ_ECO_NB,DA:458,INJ_INCAPACITY_TOTAL,ECO_ISIC4_M,2011,18,,,T13:149_T14:153_I2:1681,S3:24_S7:1570
USA,INJ_NFTL_INJ_ECO_NB,DA:458,INJ_INCAPACITY_TOTAL,ECO_ISIC4_N,2011,48,,,T13:149_T14:153_I2:1681,S3:24_S7:1570
USA,INJ_NFTL_INJ_ECO_NB,DA:458,INJ_INCAPACITY_TOTAL,ECO_ISIC4_O,2011,273,,,T13:149_T14:153_I2:1681,S3:24_S7:1570
USA,INJ_NFTL_INJ_ECO_NB,DA:458,INJ_INCAPACITY_TOTAL,ECO_ISIC4_P,2011,11,,,T13:149_T14:153_I2:1681,S3:24_S7:1570
USA,INJ_NFTL_INJ_ECO_NB,DA:458,INJ_INCAPACITY_TOTAL,ECO_ISIC4_Q,2011,172,,,T13:149_T14:153_I2:1681,S3:24_S7:1570
USA,INJ_NFTL_INJ_ECO_NB,DA:458,INJ_INCAPACITY_TOTAL,ECO_ISIC4_R,2011,16,,,T13:149_T14:153_I2:1681,S3:24_S7:1570
USA,INJ_NFTL_INJ_ECO_NB,DA:458,INJ_INCAPACITY_TOTAL,ECO_ISIC4_S,2011,27,,,T13:149_T14:153_I2:1681,S3:24_S7:1570
USA,INJ_NFTL_INJ_ECO_NB,DA:458,INJ_INCAPACITY_TOTAL,ECO_AGGREGATE_TOTAL,2011,1192,,,T13:149_T14:153_I2:1681,S3:24_S7:1570
USA,INJ_NFTL_INJ_ECO_NB,DA:458,INJ_INCAPACITY_TOTAL,ECO_ISIC4_TOTAL,2012,1167,,,T13:149_T14:153_I2:1681,S3:24_S7:1570
USA,INJ_NFTL_INJ_ECO_NB,DA:458,INJ_INCAPACITY_TOTAL,ECO_ISIC4_A,2012,18,,,T13:149_T14:153_I2:1681,S3:24_S7:1570
USA,INJ_NFTL_INJ_ECO_NB,DA:458,INJ_INCAPACITY_TOTAL,ECO_ISIC4_B,2012,7,,,T13:149_T14:153_I2:1681,S3:24_S7:1570
USA,INJ_NFTL_INJ_ECO_NB,DA:458,INJ_INCAPACITY_TOTAL,ECO_ISIC4_C,2012,125,,,T13:149_T14:153_I2:1681,S3:24_S7:1570
USA,INJ_NFTL_INJ_ECO_NB,DA:458,INJ_INCAPACITY_TOTAL,ECO_ISIC4_D,2012,4,,,T13:149_T14:153_I2:1681,S3:24_S7:1570
USA,INJ_NFTL_INJ_ECO_NB,DA:458,INJ_INCAPACITY_TOTAL,ECO_ISIC4_E,2012,8,,,T13:149_T14:153_I2:1681,S3:24_S7:1570
USA,INJ_NFTL_INJ_ECO_NB,DA:458,INJ_INCAPACITY_TOTAL,ECO_ISIC4_F,2012,75,,,T13:149_T14:153_I2:1681,S3:24_S7:1570
USA,INJ_NFTL_INJ_ECO_NB,DA:458,INJ_INCAPACITY_TOTAL,ECO_ISIC4_G,2012,185,,,T13:149_T14:153_I2:1681,S3:24_S7:1570
USA,INJ_NFTL_INJ_ECO_NB,DA:458,INJ_INCAPACITY_TOTAL,ECO_ISIC4_H,2012,90,,,T13:149_T14:153_I2:1681,S3:24_S7:1570
USA,INJ_NFTL_INJ_ECO_NB,DA:458,INJ_INCAPACITY_TOTAL,ECO_ISIC4_I,2012,76,,,T13:149_T14:153_I2:1681,S3:24_S7:1570
USA,INJ_NFTL_INJ_ECO_NB,DA:458,INJ_INCAPACITY_TOTAL,ECO_ISIC4_J,2012,15,,,T13:149_T14:153_I2:1681,S3:24_S7:1570
USA,INJ_NFTL_INJ_ECO_NB,DA:458,INJ_INCAPACITY_TOTAL,ECO_ISIC4_K,2012,9,,,T13:149_T14:153_I2:1681,S3:24_S7:1570
USA,INJ_NFTL_INJ_ECO_NB,DA:458,INJ_INCAPACITY_TOTAL,ECO_ISIC4_L,2012,18,,,T13:149_T14:153_I2:1681,S3:24_S7:1570
USA,INJ_NFTL_INJ_ECO_NB,DA:458,INJ_INCAPACITY_TOTAL,ECO_ISIC4_M,2012,16,,,T13:149_T14:153_I2:1681,S3:24_S7:1570
USA,INJ_NFTL_INJ_ECO_NB,DA:458,INJ_INCAPACITY_TOTAL,ECO_ISIC4_N,2012,50,,,T13:149_T14:153_I2:1681,S3:24_S7:1570
USA,INJ_NFTL_INJ_ECO_NB,DA:458,INJ_INCAPACITY_TOTAL,ECO_ISIC4_O,2012,248,,,T13:149_T14:153_I2:1681,S3:24_S7:1570
USA,INJ_NFTL_INJ_ECO_NB,DA:458,INJ_INCAPACITY_TOTAL,ECO_ISIC4_P,2012,10,,,T13:149_T14:153_I2:1681,S3:24_S7:1570
USA,INJ_NFTL_INJ_ECO_NB,DA:458,INJ_INCAPACITY_TOTAL,ECO_ISIC4_Q,2012,169,,,T13:149_T14:153_I2:1681,S3:24_S7:1570
USA,INJ_NFTL_INJ_ECO_NB,DA:458,INJ_INCAPACITY_TOTAL,ECO_ISIC4_R,2012,16,,,T13:149_T14:153_I2:1681,S3:24_S7:1570
USA,INJ_NFTL_INJ_ECO_NB,DA:458,INJ_INCAPACITY_TOTAL,ECO_ISIC4_S,2012,27,,,T13:149_T14:153_I2:1681,S3:24_S7:1570
USA,INJ_NFTL_INJ_ECO_NB,DA:458,INJ_INCAPACITY_TOTAL,ECO_AGGREGATE_TOTAL,2012,1167,,,T13:149_T14:153_I2:1681,S3:24_S7:1570
USA,INJ_NFTL_INJ_ECO_NB,DA:458,INJ_INCAPACITY_TOTAL,ECO_ISIC4_TOTAL,2013,1162,,,T13:149_T14:153_I2:1681,S3:24_S7:1570
USA,INJ_NFTL_INJ_ECO_NB,DA:458,INJ_INCAPACITY_TOTAL,ECO_ISIC4_A,2013,20,,,T13:149_T14:153_I2:1681,S3:24_S7:1570
USA,INJ_NFTL_INJ_ECO_NB,DA:458,INJ_INCAPACITY_TOTAL,ECO_ISIC4_B,2013,8,,,T13:149_T14:153_I2:1681,S3:24_S7:1570
USA,INJ_NFTL_INJ_ECO_NB,DA:458,INJ_INCAPACITY_TOTAL,ECO_ISIC4_C,2013,120,,,T13:149_T14:153_I2:1681,S3:24_S7:1570
USA,INJ_NFTL_INJ_ECO_NB,DA:458,INJ_INCAPACITY_TOTAL,ECO_ISIC4_D,2013,3,,,T13:149_T14:153_I2:1681,S3:24_S7:1570
USA,INJ_NFTL_INJ_ECO_NB,DA:458,INJ_INCAPACITY_TOTAL,ECO_ISIC4_E,2013,8,,,T13:149_T14:153_I2:1681,S3:24_S7:1570
USA,INJ_NFTL_INJ_ECO_NB,DA:458,INJ_INCAPACITY_TOTAL,ECO_ISIC4_F,2013,82,,,T13:149_T14:153_I2:1681,S3:24_S7:1570
USA,INJ_NFTL_INJ_ECO_NB,DA:458,INJ_INCAPACITY_TOTAL,ECO_ISIC4_G,2013,186,,,T13:149_T14:153_I2:1681,S3:24_S7:1570
USA,INJ_NFTL_INJ_ECO_NB,DA:458,INJ_INCAPACITY_TOTAL,ECO_ISIC4_H,2013,87,,,T13:149_T14:153_I2:1681,S3:24_S7:1570
USA,INJ_NFTL_INJ_ECO_NB,DA:458,INJ_INCAPACITY_TOTAL,ECO_ISIC4_I,2013,77,,,T13:149_T14:153_I2:1681,S3:24_S7:1570
USA,INJ_NFTL_INJ_ECO_NB,DA:458,INJ_INCAPACITY_TOTAL,ECO_ISIC4_J,2013,16,,,T13:149_T14:153_I2:1681,S3:24_S7:1570
USA,INJ_NFTL_INJ_ECO_NB,DA:458,INJ_INCAPACITY_TOTAL,ECO_ISIC4_K,2013,10,,,T13:149_T14:153_I2:1681,S3:24_S7:1570
USA,INJ_NFTL_INJ_ECO_NB,DA:458,INJ_INCAPACITY_TOTAL,ECO_ISIC4_L,2013,19,,,T13:149_T14:153_I2:1681,S3:24_S7:1570
USA,INJ_NFTL_INJ_ECO_NB,DA:458,INJ_INCAPACITY_TOTAL,ECO_ISIC4_M,2013,16,,,T13:149_T14:153_I2:1681,S3:24_S7:1570
USA,INJ_NFTL_INJ_ECO_NB,DA:458,INJ_INCAPACITY_TOTAL,ECO_ISIC4_N,2013,45,,,T13:149_T14:153_I2:1681,S3:24_S7:1570
USA,INJ_NFTL_INJ_ECO_NB,DA:458,INJ_INCAPACITY_TOTAL,ECO_ISIC4_O,2013,245,,,T13:149_T14:153_I2:1681,S3:24_S7:1570
USA,INJ_NFTL_INJ_ECO_NB,DA:458,INJ_INCAPACITY_TOTAL,ECO_ISIC4_P,2013,10,,,T13:149_T14:153_I2:1681,S3:24_S7:1570
